company_name,position_name,salary,city,work_years,education,advantage,desc,mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美团点评,资深iOS开发工程师,30k-40k,北京,5-10年,本科,"发展前景大,大平台,福利待遇好",https://www.lagou.com/jobs/5825529.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
完美世界,iOS开发工程师-互联网教育产品,20k-25k,北京,1-3年,本科,"全新产品,发展空间大",https://www.lagou.com/jobs/5822656.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
子乐科技,高级ios开发工程师,15k-30k,北京,3-5年,本科,"六险一金,弹性工作,轻松氛围",https://www.lagou.com/jobs/5824928.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
力拓飞远,高级iOS开发工程师,20k-30k,北京,3-5年,本科,"五险一金,带薪年假,扁平管理",https://www.lagou.com/jobs/5826947.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
最右,高级iOS工程师,25k-50k,北京,3-5年,本科,"大牛云集,高薪高股,成长空间大,不打卡",https://www.lagou.com/jobs/2700674.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原力字节,ios高级开发工程师,10k-20k,成都,3-5年,本科,"节假日福利,五险一金,带薪年假,定期团建",https://www.lagou.com/jobs/5474118.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名片全能王,iOS高级开发工程师,20k-35k,上海,3-5年,大专,"五险一金,弹性工作制",https://www.lagou.com/jobs/5820184.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atom intl,高级IOS工程师,20k-40k,深圳,5-10年,本科,"带薪年假,晋升空间大,年度旅游",https://www.lagou.com/jobs/4849886.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
朗新科技,高级iOS开发工程师(J10525),8k-15k,无锡,3-5年,本科,ios,https://www.lagou.com/jobs/5831399.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APUS Group,商业化iOS开发工程师,20k-40k,北京,3-5年,本科,"年底双薪,六险一金,餐补,车补,房补",https://www.lagou.com/jobs/5774431.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
车主邦,高级/资深ios开发,18k-28k,北京,3-5年,本科,"五险一金,带薪年假",https://www.lagou.com/jobs/5793814.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
和信贷,ios高级工程师,21k-27k,北京,3-5年,本科,"五险一金,节日福利,办公环境",https://www.lagou.com/jobs/5828780.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
音娱时光,iOS高级研发工程师,25k-50k,北京,1-3年,本科,"五险一金,年底双薪,股票期权,一日两餐等",https://www.lagou.com/jobs/5824005.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中电健康云,iOS高级研发工程师,15k-30k,成都,3-5年,本科,"国企背景,外企文化",https://www.lagou.com/jobs/5820808.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
马蜂窝,资深IOS工程师（交易中心-酒店）,25k-35k,北京,3-5年,本科,公司核心交易部门,https://www.lagou.com/jobs/5721472.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递拎宝,ios开发工程师,10k-15k,上海,1-3年,学历不限,弹性工作,https://www.lagou.com/jobs/5834991.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小熊博望,IOS研发实习工程师,3k-5k,北京,应届毕业生,本科,"高速发展,空间大,薪资福利好",https://www.lagou.com/jobs/5809976.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天天乐学,iOS高级开发工程师,20k-40k,北京,3-5年,本科,"扁平化管理,黑客文化,成长迅速,定期团建",https://www.lagou.com/jobs/4794101.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海拍客,iOS开发专家,25k-35k,杭州,5-10年,本科,"期权激励,成长空间大,团队氛围赞",https://www.lagou.com/jobs/5829499.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安诺信,高级IOS/Android开发工程师,10k-14k,无锡,3-5年,本科,"带薪年假,用餐补贴,节日福利,年度体检",https://www.lagou.com/jobs/5538215.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必要商城,iOS技术经理,30k-50k,北京,5-10年,本科,"独角兽电商,盈利电商,无边界工作",https://www.lagou.com/jobs/5746628.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
妈妈去哪儿,iOS开发,11k-16k,杭州,3-5年,本科,"团队和谐,五险一金,朝阳行业",https://www.lagou.com/jobs/5835544.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
携程,ios开发工程师,15k-30k,上海,3-5年,本科,"技术大牛,公司平台,扁平管理,福利优厚",https://www.lagou.com/jobs/5835378.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中电健康云,iOS高级研发工程师,15k-30k,上海,3-5年,本科,"国企背景,外企文化",https://www.lagou.com/jobs/5820804.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
曲正科技,ios开发工程师,8k-16k,杭州,1-3年,大专,"五险一金,年终奖,项目奖,时间弹性,餐补",https://www.lagou.com/jobs/5835034.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必应智联,ios开发工程师,8k-15k,北京,不限,学历不限,自由,https://www.lagou.com/jobs/5836034.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合一网络,ios开发工程师,10k-15k,东莞,3-5年,大专,五险一金,https://www.lagou.com/jobs/5831820.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筑成教育,ios开发工程师,5k-7k,重庆,1-3年,大专,"福利多,待遇好,五险,带薪年假",https://www.lagou.com/jobs/5830665.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智言科技,ios开发工程师,12k-20k,广州,1-3年,大专,"发展空间大,氛围环境好,周末双休",https://www.lagou.com/jobs/5835155.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
彩贝壳,ios开发工程师,8k-15k,上海,1-3年,大专,"团队有爱,前景好,发展空间大",https://www.lagou.com/jobs/5833036.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美丽修行,ios开发工程师,10k-15k,武汉,3-5年,本科,"六险一金,交通便利",https://www.lagou.com/jobs/5831596.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
载玄科技,iOS软件开发工程师,8k-13k,南京,3-5年,大专,"高薪酬,弹性工作,期权激励",https://www.lagou.com/jobs/5830774.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
隐智科技,IOS开发工程师,5k-8k,长沙,1-3年,本科,"围棋科技细分领域的先行者,期待有志者加盟",https://www.lagou.com/jobs/5831237.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阿普匠,ios,12k-14k,绵阳,3-5年,学历不限,"965,法定放假,购买社保",https://www.lagou.com/jobs/5830759.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天跃科技,ios,10k-15k,杭州,3-5年,大专,"双休,五险",https://www.lagou.com/jobs/5831074.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
顺安伟业,IOS开发（OC/跨平台React na...,10k-18k,广州,3-5年,大专,"13薪,年终额外奖金,带薪年假,病假",https://www.lagou.com/jobs/5834395.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
深圳梦蓝网络科技有限公司,ios开发,8k-10k,深圳,1-3年,大专,"五险一金,周末双休",https://www.lagou.com/jobs/5830742.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
瀚杰科技,ios开发工程师,10k-18k,成都,不限,学历不限,"三餐免费,13薪",https://www.lagou.com/jobs/5832758.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中电健康云,iOS高级研发工程师,15k-30k,北京,3-5年,本科,"国企背景,外企文化",https://www.lagou.com/jobs/5820800.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
田桔,IOS开发工程师,9k-15k,杭州,不限,学历不限,五险一金,https://www.lagou.com/jobs/5831480.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三泰,IOS开发工程师,6k-10k,常州,1-3年,本科,"双休,五险一金,工作餐,交通补贴",https://www.lagou.com/jobs/5829305.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佰汇科技,ios开发工程师,5k-10k,济南,1-3年,大专,"五险+一金,补助,带薪年休假,包住",https://www.lagou.com/jobs/5826778.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手拉手,ios程序员,6k-8k,娄底,3-5年,本科,移动端工程师ios,https://www.lagou.com/jobs/5819452.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中交天枢,ios开发工程师,6k-9k,廊坊,1-3年,大专,晋升空间大,https://www.lagou.com/jobs/5826890.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
厦门有渔网络,ios开发工程师（实习）,3k-6k,厦门,不限,学历不限,"导师帮带,团队氛围融洽,员工福利",https://www.lagou.com/jobs/5819852.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
但以理科技,ios开发,10k-15k,上海,1-3年,大专,"行业领军业务,发展前景好,舞台大",https://www.lagou.com/jobs/5830393.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一周CP,iOS 工程师实习 2020,5k-10k,杭州,应届毕业生,学历不限,全栈体验,https://www.lagou.com/jobs/5811651.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生生科技,ios开发工程师,8k-15k,苏州,1-3年,本科,"绩效奖金,五险一金,年终分红",https://www.lagou.com/jobs/5827577.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
星飞,ios/sdk开发工程师,12k-18k,广州,1-3年,大专,"五险一金,年底双薪,下午茶,年度体检",https://www.lagou.com/jobs/5825191.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吉穆鸟,IOS程序员,20k-30k,合肥,1-3年,学历不限,完成结算,https://www.lagou.com/jobs/5823592.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
介贷网,ios开发工程师,7k-9k,长沙,3-5年,本科,五险+双休+餐补+全勤+节假日福利,https://www.lagou.com/jobs/5824495.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文华财经,ios开发工程师,11k-15k,大连,3-5年,本科,"固定15薪,多项假期,公司核心岗位",https://www.lagou.com/jobs/5821676.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
铑氪,IOS开发工程师,5k-10k,合肥,3-5年,本科,"单双休,下午茶,工作氛围轻松,不加班",https://www.lagou.com/jobs/5819989.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中电健康云,iOS高级研发工程师,15k-30k,北京,3-5年,本科,"国企背景,外企文化",https://www.lagou.com/jobs/5820800.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
田桔,IOS开发工程师,9k-15k,杭州,不限,学历不限,五险一金,https://www.lagou.com/jobs/5831480.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三泰,IOS开发工程师,6k-10k,常州,1-3年,本科,"双休,五险一金,工作餐,交通补贴",https://www.lagou.com/jobs/5829305.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佰汇科技,ios开发工程师,5k-10k,济南,1-3年,大专,"五险+一金,补助,带薪年休假,包住",https://www.lagou.com/jobs/5826778.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手拉手,ios程序员,6k-8k,娄底,3-5年,本科,移动端工程师ios,https://www.lagou.com/jobs/5819452.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中交天枢,ios开发工程师,6k-9k,廊坊,1-3年,大专,晋升空间大,https://www.lagou.com/jobs/5826890.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
厦门有渔网络,ios开发工程师（实习）,3k-6k,厦门,不限,学历不限,"导师帮带,团队氛围融洽,员工福利",https://www.lagou.com/jobs/5819852.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
但以理科技,ios开发,10k-15k,上海,1-3年,大专,"行业领军业务,发展前景好,舞台大",https://www.lagou.com/jobs/5830393.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一周CP,iOS 工程师实习 2020,5k-10k,杭州,应届毕业生,学历不限,全栈体验,https://www.lagou.com/jobs/5811651.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生生科技,ios开发工程师,8k-15k,苏州,1-3年,本科,"绩效奖金,五险一金,年终分红",https://www.lagou.com/jobs/5827577.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
星飞,ios/sdk开发工程师,12k-18k,广州,1-3年,大专,"五险一金,年底双薪,下午茶,年度体检",https://www.lagou.com/jobs/5825191.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吉穆鸟,IOS程序员,20k-30k,合肥,1-3年,学历不限,完成结算,https://www.lagou.com/jobs/5823592.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
介贷网,ios开发工程师,7k-9k,长沙,3-5年,本科,五险+双休+餐补+全勤+节假日福利,https://www.lagou.com/jobs/5824495.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文华财经,ios开发工程师,11k-15k,大连,3-5年,本科,"固定15薪,多项假期,公司核心岗位",https://www.lagou.com/jobs/5821676.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
铑氪,IOS开发工程师,5k-10k,合肥,3-5年,本科,"单双休,下午茶,工作氛围轻松,不加班",https://www.lagou.com/jobs/5819989.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
字节跳动,高级iOS开发工程师-广州,25k-50k,广州,3-5年,本科,"六险一金,高薪期权,弹性工作,免费三餐",https://www.lagou.com/jobs/5824250.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
掌起智能,IOS软件开发工程师,9k-18k,成都,3-5年,本科,"期权激励,五险一金,法定假日",https://www.lagou.com/jobs/5823516.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
洛克网络,ios开发工程师,10k-15k,深圳,1-3年,大专,"五险一金,免费零食,下午茶,带薪年假",https://www.lagou.com/jobs/5824552.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱奇艺,互娱-高级iOS开发工程师职位,15k-30k,上海,3-5年,本科,"行业领跑,成长空间大",https://www.lagou.com/jobs/5828036.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
达达-京东到家,iOS架构师岗,25k-45k,北京,5-10年,本科,"新零售,弹性工时,带薪年假,免费班车",https://www.lagou.com/jobs/5823556.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天津晟越博思信息技术有限公司,iOS 开发,10k-18k,上海,5-10年,大专,五险一金,https://www.lagou.com/jobs/5827338.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九尊互娱,ios开发工程师,8k-15k,广州,不限,学历不限,"双休,五险一金,带薪年假,病假,婚假等",https://www.lagou.com/jobs/5820907.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侠之谷科技,IOS游戏客户端研发,5k-7k,深圳,不限,大专,团队优秀,https://www.lagou.com/jobs/4384673.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
脉腾游戏,ios实习生,3k-5k,广州,应届毕业生,大专,"社保,年终奖,季度奖金,月度奖金,年休",https://www.lagou.com/jobs/5835293.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
腾讯,企业微信iOS移动客户端开发...,20k-40k,成都,3-5年,本科,腾讯平台,https://www.lagou.com/jobs/5821625.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
比特星光,资深iOS研发工程师,25k-40k,北京,3-5年,本科,"六险一金,租房补贴,午餐,带薪休假",https://www.lagou.com/jobs/5828914.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
人人车,ios开发工程师,20k-30k,北京,3-5年,本科,"14薪,五险一金,技能培训",https://www.lagou.com/jobs/5829783.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广州硕星hugenstar,游戏ios开发工程师,16k-18k,广州,1-3年,大专,"包三餐,五险一金,双休",https://www.lagou.com/jobs/5829522.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
武汉千仓科技有限公司,ios开发工程师,10k-20k,武汉,3-5年,本科,"五险一金,弹性工作,多次晋升调薪",https://www.lagou.com/jobs/5824994.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
全球说 talkmate,高级iOS工程师,15k-20k,北京,3-5年,本科,五险一金包吃带薪年假弹性工作周末双休,https://www.lagou.com/jobs/5830265.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
字节跳动,资深iOS研发工程师-IM,30k-60k,北京,不限,本科,"六险一金,高薪期权,免费三餐,租房补贴",https://www.lagou.com/jobs/5824246.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
比特星光,iOS研发工程师,15k-25k,北京,1-3年,本科,"六险一金,租房补贴,午餐,带薪休假",https://www.lagou.com/jobs/5828954.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
深圳市字节魔法网络科技有限公司,iOS开发工程师,8k-16k,深圳,1-3年,大专,"双休,餐补,五险一金,弹性工作制,薪资高",https://www.lagou.com/jobs/5825475.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杭州施强教育科技有限公司,ios开发工程师,12k-18k,杭州,1-3年,本科,致力于成为K12在线教育行业领跑者！,https://www.lagou.com/jobs/5825705.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSDN,IOS研发工程师,15k-20k,北京,1-3年,本科,"公司氛围好,带薪年假,地铁周边",https://www.lagou.com/jobs/5825587.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱奇艺,互娱-高级iOS开发工程师职位,15k-30k,上海,3-5年,本科,"行业领跑,成长空间大",https://www.lagou.com/jobs/5828135.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
快手,iOS开发工程师-【商业化】,20k-35k,北京,3-5年,本科,扁平化管理,https://www.lagou.com/jobs/5822400.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
多赋信息,iOS开发工程师,14k-18k,上海,3-5年,大专,"五险一金,双休,年底双薪",https://www.lagou.com/jobs/5822113.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
聚智在线,ios开发工程师,10k-20k,北京,1-3年,本科,"五险一金,定期团建,工作居住证",https://www.lagou.com/jobs/5828500.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
易居中国-创新研发中心,iOS开发工程师,15k-25k,上海,1-3年,本科,"上市公司,业务多元化,创新项目",https://www.lagou.com/jobs/5819684.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
两把刷子,ios开发工程师,8k-16k,杭州,不限,学历不限,"工作范围很好,相处愉快,待遇高,福利高",https://www.lagou.com/jobs/5824511.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蒙捷传媒,IOS开发工程师,15k-25k,上海,3-5年,本科,"六险一金,弹性工作制,交通方便",https://www.lagou.com/jobs/5823247.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
灵动技术,ios开发,15k-25k,杭州,3-5年,本科,开发,https://www.lagou.com/jobs/5819200.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
滴滴,iOS资深研发工程师/专家(J1...,25k-40k,北京,5-10年,本科,"专业团队,薪酬福利,成长机会",https://www.lagou.com/jobs/5824433.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蚂蚁金服集团,高级iOS工程师,30k-50k,上海,5-10年,本科,"大平台,技术前沿,氛围好",https://www.lagou.com/jobs/5820162.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
字节跳动,iOS开发工程师-效率工程,20k-40k,北京,3-5年,本科,"六险一金,高薪期权,免费三餐,租房补贴",https://www.lagou.com/jobs/5824244.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
快手,iOS开发工程师-【内容生产】,20k-35k,北京,3-5年,本科,扁平化管理,https://www.lagou.com/jobs/5822505.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海盛览电子商务,Android/iOS,14k-20k,深圳,3-5年,学历不限,开放的晋升通道,https://www.lagou.com/jobs/5825170.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京金永胜科技有限公司,IOS技术,20k-30k,深圳,3-5年,本科,"年底双薪,假日津贴,生活补助,专人打扫",https://www.lagou.com/jobs/5828596.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
软创网,IOS 和 Android APP开发,10k-15k,成都,3-5年,学历不限,无,https://www.lagou.com/jobs/5827768.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345.com,资深IOS开发工程师(J11852),18k-30k,上海,3-5年,本科,"上市公司,六险一金,免费早餐,年终奖优厚",https://www.lagou.com/jobs/5819863.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
掌门集团,资深iOS开发工程师,20k-25k,上海,3-5年,学历不限,"发展空间大,福利待遇好",https://www.lagou.com/jobs/5820175.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
深海游戏,IOS逆向工程师,8k-15k,广州,应届毕业生,硕士,"五险一金,免费三餐,周末双休,岗位晋升",https://www.lagou.com/jobs/5828917.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有大家,高级ios开发工程师,15k-30k,北京,3-5年,本科,"扁平化,人性化,氛围活跃,大牛带队",https://www.lagou.com/jobs/5820099.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
忆游未尽,IOS提审专员,6k-12k,广州,1-3年,学历不限,全勤奖项目奖金13薪五险一金加班费,https://www.lagou.com/jobs/5819561.html,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
